unit_id,target_audience,grammar_focus,vocabulary_theme,total_words,word_urdu,word_roman,meaning_eng,grammatical_type,gender,root_origin,audio_slug,confusing_forms,sentence_urdu,sentence_roman,tokenized_sentence,distractors,translation
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,دروازہ,darwaaza,door,Adjective,M,Arabic,vocab_pronunciation_darwaaza_11.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,کھڑکی,khirki,window,Noun,M,Hindi/Sanskrit,vocab_pronunciation_khirki_12.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,پنکھا,pankha,fan,Noun,F,Hindi/Sanskrit,vocab_pronunciation_pankha_13.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,بتی,batti,light,Adjective,F,Arabic,vocab_pronunciation_batti_14.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,گھڑی,gharhi,clock,Verb,F,Arabic,vocab_pronunciation_gharhi_15.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,پانی,paani,water,Verb,F,Hindi/Sanskrit,vocab_pronunciation_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,جوتا,joota,shoe,Noun,F,Arabic,vocab_pronunciation_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,کپڑے,kapray,clothes,Verb,M,Persian,vocab_pronunciation_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,بستر,bistar,bed,Adverb,F,Hindi/Sanskrit,vocab_pronunciation_bistar_19.mp3,بستروں|بسترا,میں بستر استعمال کرتا ہوں۔,main bistar istemaal karta hoon.,میں:false|بستر:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bed.
PRON_UNIT_01,Type D,ا، آ Vowel Length,Long vs Short Vowels,20,صابن,saabun,soap,Adverb,F,Arabic,vocab_pronunciation_saabun_20.mp3,صابنوں|صابنا,میں صابن استعمال کرتا ہوں۔,main saabun istemaal karta hoon.,میں:false|صابن:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use soap.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کتاب,kitaab,book,Adjective,M,Persian,vocab_pronunciation_kitaab_01.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کرسی,kursi,chair,Verb,F,English,vocab_pronunciation_kursi_02.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,میز,maiz,table,Adverb,F,English,vocab_pronunciation_maiz_03.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,قلم,qalam,pen,Verb,F,Arabic,vocab_pronunciation_qalam_04.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کاغذ,kaaghaz,paper,Verb,F,Hindi/Sanskrit,vocab_pronunciation_kaaghaz_05.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,بجلی,bijli,electricity,Noun,F,Persian,vocab_pronunciation_bijli_06.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,بیگ,bag,bag,Noun,M,Persian,vocab_pronunciation_bag_07.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,چابی,chaabi,key,Adverb,M,Arabic,vocab_pronunciation_chaabi_08.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,موبائل,mobile,mobile phone,Adjective,F,Persian,vocab_pronunciation_mobile_09.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,گلاس,gilaas,glass,Noun,M,Persian,vocab_pronunciation_gilaas_10.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,دروازہ,darwaaza,door,Adjective,F,Persian,vocab_pronunciation_darwaaza_11.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کھڑکی,khirki,window,Verb,M,Arabic,vocab_pronunciation_khirki_12.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,پنکھا,pankha,fan,Adverb,M,English,vocab_pronunciation_pankha_13.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,بتی,batti,light,Noun,F,English,vocab_pronunciation_batti_14.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,گھڑی,gharhi,clock,Adjective,M,English,vocab_pronunciation_gharhi_15.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,پانی,paani,water,Noun,M,English,vocab_pronunciation_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,جوتا,joota,shoe,Verb,M,Hindi/Sanskrit,vocab_pronunciation_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کپڑے,kapray,clothes,Adjective,F,Arabic,vocab_pronunciation_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,بستر,bistar,bed,Adjective,F,Persian,vocab_pronunciation_bistar_19.mp3,بستروں|بسترا,میں بستر استعمال کرتا ہوں۔,main bistar istemaal karta hoon.,میں:false|بستر:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bed.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,صابن,saabun,soap,Adverb,F,Arabic,vocab_pronunciation_saabun_20.mp3,صابنوں|صابنا,میں صابن استعمال کرتا ہوں۔,main saabun istemaal karta hoon.,میں:false|صابن:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use soap.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کتاب,kitaab,book,Noun,M,Arabic,vocab_pronunciation_kitaab_21.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
PRON_UNIT_02,Type D,ب / پ Contrast,Voiced vs Unvoiced,22,کرسی,kursi,chair,Noun,F,Hindi/Sanskrit,vocab_pronunciation_kursi_22.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,کتاب,kitaab,book,Verb,F,Arabic,vocab_pronunciation_kitaab_01.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,کرسی,kursi,chair,Verb,M,Hindi/Sanskrit,vocab_pronunciation_kursi_02.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,میز,maiz,table,Adverb,M,Persian,vocab_pronunciation_maiz_03.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,قلم,qalam,pen,Adverb,M,Persian,vocab_pronunciation_qalam_04.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,کاغذ,kaaghaz,paper,Adjective,M,Arabic,vocab_pronunciation_kaaghaz_05.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,بجلی,bijli,electricity,Verb,F,English,vocab_pronunciation_bijli_06.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,بیگ,bag,bag,Adverb,F,English,vocab_pronunciation_bag_07.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,چابی,chaabi,key,Adjective,M,English,vocab_pronunciation_chaabi_08.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,موبائل,mobile,mobile phone,Verb,M,English,vocab_pronunciation_mobile_09.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,گلاس,gilaas,glass,Noun,M,Arabic,vocab_pronunciation_gilaas_10.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,دروازہ,darwaaza,door,Noun,M,Arabic,vocab_pronunciation_darwaaza_11.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,کھڑکی,khirki,window,Noun,M,Hindi/Sanskrit,vocab_pronunciation_khirki_12.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,پنکھا,pankha,fan,Adverb,M,English,vocab_pronunciation_pankha_13.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,بتی,batti,light,Adjective,F,Persian,vocab_pronunciation_batti_14.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,گھڑی,gharhi,clock,Adjective,M,Arabic,vocab_pronunciation_gharhi_15.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,پانی,paani,water,Adverb,M,English,vocab_pronunciation_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,جوتا,joota,shoe,Noun,M,Persian,vocab_pronunciation_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
PRON_UNIT_03,Type D,ت / ٹ Contrast,Dental vs Retroflex,18,کپڑے,kapray,clothes,Adjective,M,Hindi/Sanskrit,vocab_pronunciation_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,کتاب,kitaab,book,Adverb,M,Arabic,vocab_pronunciation_kitaab_01.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,کرسی,kursi,chair,Noun,M,English,vocab_pronunciation_kursi_02.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,میز,maiz,table,Noun,M,Arabic,vocab_pronunciation_maiz_03.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,قلم,qalam,pen,Verb,F,Hindi/Sanskrit,vocab_pronunciation_qalam_04.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,کاغذ,kaaghaz,paper,Adverb,F,Hindi/Sanskrit,vocab_pronunciation_kaaghaz_05.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,بجلی,bijli,electricity,Verb,F,Hindi/Sanskrit,vocab_pronunciation_bijli_06.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,بیگ,bag,bag,Adjective,M,Persian,vocab_pronunciation_bag_07.mp3,بیگوں|بیگا,میں بیگ استعمال کرتا ہوں۔,main bag istemaal karta hoon.,میں:false|بیگ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use bag.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,چابی,chaabi,key,Adjective,F,Arabic,vocab_pronunciation_chaabi_08.mp3,چابیوں|چابیا,میں چابی استعمال کرتا ہوں۔,main chaabi istemaal karta hoon.,میں:false|چابی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use key.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,موبائل,mobile,mobile phone,Adjective,F,Hindi/Sanskrit,vocab_pronunciation_mobile_09.mp3,موبائلوں|موبائلا,میں موبائل استعمال کرتا ہوں۔,main mobile istemaal karta hoon.,میں:false|موبائل:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use mobile phone.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,گلاس,gilaas,glass,Verb,M,Persian,vocab_pronunciation_gilaas_10.mp3,گلاسوں|گلاسا,میں گلاس استعمال کرتا ہوں۔,main gilaas istemaal karta hoon.,میں:false|گلاس:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use glass.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,دروازہ,darwaaza,door,Adjective,F,Persian,vocab_pronunciation_darwaaza_11.mp3,دروازہوں|دروازہا,میں دروازہ استعمال کرتا ہوں۔,main darwaaza istemaal karta hoon.,میں:false|دروازہ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use door.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,کھڑکی,khirki,window,Verb,F,Hindi/Sanskrit,vocab_pronunciation_khirki_12.mp3,کھڑکیوں|کھڑکیا,میں کھڑکی استعمال کرتا ہوں۔,main khirki istemaal karta hoon.,میں:false|کھڑکی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use window.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,پنکھا,pankha,fan,Adverb,M,English,vocab_pronunciation_pankha_13.mp3,پنکھاوں|پنکھاا,میں پنکھا استعمال کرتا ہوں۔,main pankha istemaal karta hoon.,میں:false|پنکھا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use fan.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,بتی,batti,light,Adverb,M,English,vocab_pronunciation_batti_14.mp3,بتیوں|بتیا,میں بتی استعمال کرتا ہوں۔,main batti istemaal karta hoon.,میں:false|بتی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use light.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,گھڑی,gharhi,clock,Noun,F,Arabic,vocab_pronunciation_gharhi_15.mp3,گھڑیوں|گھڑیا,میں گھڑی استعمال کرتا ہوں۔,main gharhi istemaal karta hoon.,میں:false|گھڑی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clock.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,پانی,paani,water,Adverb,F,Persian,vocab_pronunciation_paani_16.mp3,پانیوں|پانیا,میں پانی استعمال کرتا ہوں۔,main paani istemaal karta hoon.,میں:false|پانی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use water.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,جوتا,joota,shoe,Verb,F,Arabic,vocab_pronunciation_joota_17.mp3,جوتاوں|جوتاا,میں جوتا استعمال کرتا ہوں۔,main joota istemaal karta hoon.,میں:false|جوتا:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use shoe.
PRON_UNIT_04,Type D,د / ڈ Contrast,Dental vs Retroflex,18,کپڑے,kapray,clothes,Adjective,F,English,vocab_pronunciation_kapray_18.mp3,کپڑےوں|کپڑےا,میں کپڑے استعمال کرتا ہوں۔,main kapray istemaal karta hoon.,میں:false|کپڑے:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use clothes.
PRON_UNIT_05,Type D,ر / ڑ Contrast,Trill vs Retroflex Flap,20,کتاب,kitaab,book,Adjective,M,Persian,vocab_pronunciation_kitaab_01.mp3,کتابوں|کتابا,میں کتاب استعمال کرتا ہوں۔,main kitaab istemaal karta hoon.,میں:false|کتاب:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use book.
PRON_UNIT_05,Type D,ر / ڑ Contrast,Trill vs Retroflex Flap,20,کرسی,kursi,chair,Noun,M,Hindi/Sanskrit,vocab_pronunciation_kursi_02.mp3,کرسیوں|کرسیا,میں کرسی استعمال کرتا ہوں۔,main kursi istemaal karta hoon.,میں:false|کرسی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use chair.
PRON_UNIT_05,Type D,ر / ڑ Contrast,Trill vs Retroflex Flap,20,میز,maiz,table,Verb,M,Hindi/Sanskrit,vocab_pronunciation_maiz_03.mp3,میزوں|میزا,میں میز استعمال کرتا ہوں۔,main maiz istemaal karta hoon.,میں:false|میز:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use table.
PRON_UNIT_05,Type D,ر / ڑ Contrast,Trill vs Retroflex Flap,20,قلم,qalam,pen,Noun,M,English,vocab_pronunciation_qalam_04.mp3,قلموں|قلما,میں قلم استعمال کرتا ہوں۔,main qalam istemaal karta hoon.,میں:false|قلم:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use pen.
PRON_UNIT_05,Type D,ر / ڑ Contrast,Trill vs Retroflex Flap,20,کاغذ,kaaghaz,paper,Adjective,F,English,vocab_pronunciation_kaaghaz_05.mp3,کاغذوں|کاغذا,میں کاغذ استعمال کرتا ہوں۔,main kaaghaz istemaal karta hoon.,میں:false|کاغذ:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use paper.
PRON_UNIT_05,Type D,ر / ڑ Contrast,Trill vs Retroflex Flap,20,بجلی,bijli,electricity,Adverb,M,English,vocab_pronunciation_bijli_06.mp3,بجلیوں|بجلیا,میں بجلی استعمال کرتا ہوں۔,main bijli istemaal karta hoon.,میں:false|بجلی:true|استعمال:false|کرتا:false|ہوں۔:false,کتاب|کرسی|میز,I use electricity.
